"chamber","id","licor","Obs","FTime","O2","EBal.","Photo","Cond","Ci","Trmmol","VpdL","CTleaf","Area","BLC_1","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","PARi","PARo","Press","CsMch","HsMch","StableF","BLCslope","BLCoffst","f_parin","f_parout","alphaK","Status","fda","Trans","Tair_K","Twall_K","R.W.m2.","Tl.Ta","SVTleaf","h2o_i","h20diff","CTair","SVTair","CndTotal","vp_kPa","VpdA","CndCO2","Ci_Pa","Ci.Ca","RHsfc","C2sfc","AHs.Cs","datetime","xsi","DELTA","CiCa","a_prime","Rd","Gstar","rd_term","f_term","TleafminusTair","TblockminusTair","CO2Rdry","CO2Sdry","t","t2","t3","Di","DiminusDo","rd_term2","f_term2","gm","gm_bar","campaign","leaf","light","Month","temp","drydown","leaflight"
"ch01","4-ch01-sun-high","R1",89,5504,21,0,12.5460126166667,0.116107563,207.168549033333,1.73153991766667,1.54610142333333,22.8811003366667,6,1.420000017,1,2.840000033,18.4999307,22.8811003366667,16.8797022533333,420.042490633333,393.526977533333,8.90496730766667,12.3331807433333,42.3428039566667,58.6437339766667,299.3135376,1449.15763333333,6.431488355,101.627642333333,-6.419523716,0.275840729,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.498855895666667,0.00173154033333333,296.031100333333,291.649930733333,231.865216166667,1.278446333,2.79949350666667,27.5465752866667,15.2133945433333,20.6905155166667,2.44885606133333,0.111547126333333,1.25339208366667,1.19546397766667,0.0701128223333333,21.0540512766667,0.526440573,45.8617894766667,387.563204033333,0.0148461743333333,2014-02-24 10:54:26,15.7779618658725,10.7133933316164,0.493208553070352,4.35199755480874,0.62607812284611,34.7192759933336,0.624858852999218,1.42925975397548,4.38116963666667,-1.62022844666667,423.816563273734,398.441022681624,0.0124019795329763,1.0125577201209,1.02511544024179,16.8955272693082,6.18213393769178,0.400256587242575,-0.404144313733683,0.136168209050578,0.133987373832754,4,"sun","high","Feb","ambient","control","sun-high"
"ch01","3-ch01-sun-high","H2",6,2331.5,21,0,15.63625715,0.141960698,194.6661566,2.455403084,1.795336317,26.93997192,6,1.420000017,1,2.840000033,22.74968719,26.93997192,20.75634766,420.022522,386.8315735,12.61816406,17.44602776,46.12675095,63.7754097,299.8302612,1698.718872,9.401272774,101.5259247,0.114180505,0.136525333,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499717102,0.002455403,300.0899719,295.8996872,271.7950135,1.367394792,3.566560417,35.12955364,17.68352588,24.84482956,3.150380641,0.135202446,1.7712241,1.379156541,0.085083794,19.76366155,0.503232337,50.76408193,379.3988457,0.020921525,2014-01-28 12:31:34,11.9163775222768,9.48091600662337,0.463465996235316,4.34198179943168,0.808073712104398,39.719509932858,0.590495095195131,1.66340108975696,4.19028473,-1.99333953,425.390164890094,393.700075954211,0.0144919748142695,1.01470508047008,1.02941016094017,16.1996797090866,6.71876370246324,0.438915065745037,-0.633990928816794,0.154827803867226,0.152500757146244,3,"sun","high","Jan","ambient","control","sun-high"
"ch01","2-ch01-sun-high","H4",16,6652.5,21,0,17.60791339,0.176502587,189.5224209,1.957987585,1.154643074,24.02958107,6,1.420000017,1,2.840000033,21.0382843,24.02958107,19.39448547,399.4226074,362.7949524,14.53669643,18.37976646,58.34752655,73.77288055,300.0726318,949.0914307,343.0157166,100.4178925,0.551315308,0.002163887,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500121053,0.001957988,297.1795811,294.1882843,151.8546255,0.381788127,3.000300486,29.87814634,11.49837987,22.53393269,2.741154401,0.16617501,1.845657412,0.895496989,0.104740368,19.03144208,0.522395418,62.87168765,354.4249937,0.031234796,2013-12-09 10:27:39,10.6441104143213,10.0912735376317,0.474490971188828,4.32754224837997,0.673431804829826,36.0800123114112,0.467402358864132,1.61109242446247,2.99129677,-1.64379883,405.31454185359,369.587891532817,0.00938731119884881,1.00947626787439,1.01895253574878,16.3167426675536,6.22546912992183,0.551550176884647,-0.592139888713687,0.205949888747928,0.205092821229969,2,"sun","high","Dec","ambient","control","sun-high"
"ch01","2-ch01-sun-high","H4",17,6733,21,0,17.80159232,0.181735807,192.0605511,1.947764952,1.117596143,23.84527206,6,1.420000017,1,2.840000033,20.75784683,23.84527206,19.09527016,399.3988342,362.3872986,14.59685421,18.42028236,59.60595322,75.21884155,300.0270691,949.0690308,352.6421204,100.4140091,0.551315308,0.002163887,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500045115,0.001947765,296.9952721,293.9078468,151.8510415,0.375444089,2.967250544,29.55016506,11.1298827,22.30155945,2.70270273,0.170805697,1.849654401,0.853048329,0.107684551,19.28556992,0.529986983,63.73095395,353.9252742,0.032055141,2013-12-09 10:29:00,10.5012985959196,11.5136930592081,0.480874090393126,4.32547831279406,0.66562326295075,35.8588197471085,0.466080789703458,1.6030166679334,3.08742523,-1.66257667,405.315160507024,369.187842910287,0.00908296477485566,1.00916622123949,1.01833244247899,16.46705124169,4.95335818248187,0.552251652775527,-0.584684225454412,0.262055261867506,0.260974802436711,2,"sun","high","Dec","ambient","control","sun-high"
"ch01","2-ch01-sun-high","H4",18,6813.5,21,0,17.95068072,0.186830035,194.7240414,1.942883473,1.086363597,23.67743492,6,1.420000017,1,2.840000033,20.52121544,23.67743492,18.87631416,399.3146667,362.004303,14.620327,18.43470001,60.57763672,76.38204956,299.9812012,949.4365845,370.7043762,100.4121628,0.551315308,0.002163887,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499968669,0.001942883,296.8274349,293.6712154,151.9098501,0.370561768,2.937431695,29.25374391,10.8190439,22.09932518,2.669623291,0.175298016,1.851068098,0.818555193,0.110542091,19.55266214,0.537905323,64.45171904,353.4714091,0.03273114,2013-12-09 10:30:20,10.3798577184474,10.8304959543389,0.487645602925709,4.32348564781298,0.658583067950213,35.658338243503,0.46651481522693,1.59574092008721,3.15621948,-1.64490128,405.239399230027,368.803077088899,0.00882597517451922,1.00890456665879,1.01780913331758,16.6284562003815,5.7979602460426,0.55129431809065,-0.577931786769631,0.226487846937424,0.225558180026996,2,"sun","high","Dec","ambient","control","sun-high"
"ch01","4-ch01-shade-high","R1",53,3335.5,21,0,16.52650151,0.170925083333333,216.309352933333,2.21950971733333,1.372704764,21.9860719033333,6,1.420000017,1,2.840000033,18.43669065,21.9860719033333,17.2068424233333,420.399424233333,385.557474733333,8.18175856233333,12.5747235633333,39.0769767766667,60.0582580566667,299.333129866667,1449.39339233333,134.460823066667,101.6761093,-6.089506626,0.304410905,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.49888855,0.00221950966666667,295.1360719,291.586690633333,231.902937533333,1.134892777,2.651253729,26.07548369,13.50076013,20.2113812733333,2.37750674366667,0.161221942666667,1.278548965,1.098957779,0.101592757333333,21.99349342,0.561029972,50.2011635866667,377.701567466667,0.0219657983333333,2014-02-24 10:18:18,12.3659760095312,11.9759109164748,0.51453294287405,4.33037523385976,0.591262710926588,33.6875218900456,0.490815501453721,1.41545136687129,3.54938125333333,-1.22984822666666,423.867405003515,390.467495550346,0.0109708658656181,1.01109256086295,1.0221851217259,17.3780635537242,5.40215263724944,0.531369620272183,-0.393266245145384,0.217771875503003,0.214181951888479,4,"shade","high","Feb","ambient","control","shade-high"
"ch01","4-ch01-shade-high","R1",61,3459.5,21,0,16.61878427,0.175080328333333,218.9539426,2.26583658266667,1.36980249533333,22.03063774,6,1.420000017,1,2.840000033,18.4459018733333,22.03063774,17.20641772,420.490732833333,385.4328613,8.19114176433333,12.6747961033333,39.0974960333333,60.4986190766667,299.3697713,1448.95166033333,110.581520083333,101.671641033333,-6.089506626,0.304410905,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.498949619,0.00226583666666667,295.180637733333,291.595901866667,231.832260433333,1.10498004966667,2.6584698,26.1476042633333,13.4728081566667,20.2382698066667,2.38146216833333,0.164913689,1.28866730433333,1.09279486366667,0.103938666333333,22.2614058666667,0.568072873,50.50529574,377.533087233333,0.0222321393333333,2014-02-24 10:20:22,12.2849822765936,9.6142473877972,0.520710506803928,4.32882185208475,0.592954414158222,33.7383087591837,0.496645746691049,1.41804359922846,3.58473586666667,-1.23948415333333,423.963477782752,390.380859091631,0.0109470568839171,1.01106822133245,1.02213644266489,17.5326010889829,7.91835370118565,0.525490695973845,-0.395907156563565,0.148059351015947,0.145625023370485,4,"shade","high","Feb","ambient","control","shade-high"
"ch01","4-ch01-shade-low","R1",7,1655,21,0,10.0705426233333,0.0818132333333333,193.084534266667,0.718694962,0.898842082333333,22.1571153033333,6,1.420000017,1,2.840000033,20.7393639866667,22.1571153033333,19.7991956066667,419.927948,399.1702474,16.0934549933333,17.5085989633333,66.6209513333333,72.4790318833333,299.380777966667,374.450144433333,147.566172266667,101.675875333333,-4.975767612,0.327713937,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.498967963333333,0.000718695333333333,295.307115333333,293.889363966667,59.9120217733333,0.149819967333333,2.67904419466667,26.3488675833333,8.84026862066667,21.4482396466667,2.56553622,0.0795221926666667,1.78020211233333,0.785334107666667,0.04990225,19.63203913,0.483715182333333,66.65787319,394.383193733333,0.0170211863333333,2014-02-24 09:50:18,20.9118527869655,9.81606463366594,0.459803962051763,4.36515731056352,0.597779055133605,33.8827749969564,0.670433251752662,1.37510487949933,1.41775131666667,-0.940168379999999,426.796579544203,406.28370587144,0.00723246124741309,1.00728515081839,1.01457030163678,15.903819255914,6.08775462224808,0.344137049884115,-0.360534577862549,0.107007761470578,0.105244003181448,4,"shade","low","Feb","ambient","control","shade-low"
"ch01","4-ch01-shade-low","R1",15,1779,21,0,10.3245278533333,0.0916600246666667,208.9864874,0.757833697,0.84873093,22.05878385,6,1.420000017,1,2.840000033,20.5419565833333,22.05878385,19.7510770166667,419.6311951,398.329254166667,16.3512764,17.8433405533333,68.5170974733333,74.7693278,299.307546,374.228007,147.380467733333,101.679608633333,-4.975767612,0.327713937,0.888888895666667,-0.219565243,2.737391472,1,0,0.159999996,111115,0.49884591,0.000757833666666667,295.208783833333,293.6919566,59.87647978,0.116197955333333,2.663034836,26.19045127,8.34711071066667,21.3003702166667,2.54237801366667,0.088793969,1.814303906,0.728074107666667,0.0557468023333333,21.24966505,0.524657996,68.43053168,393.4214681,0.017958296,2014-02-24 09:52:21,20.1093296501301,10.5789504073971,0.498024193244731,4.36111982926144,0.594025059192858,33.7704153626173,0.717947479159226,1.37343848876712,1.51682726666667,-0.790879566666668,426.60676014931,405.565904721432,0.00682674762233091,1.00687367244938,1.01374734489876,16.8454747321577,6.2665243247606,0.295799865739537,-0.359691143868357,0.106125477678686,0.104372429344594,4,"shade","low","Feb","ambient","control","shade-low"
"ch01","4-ch01-shade-low","R1",23,1903,21,0,10.4755050666667,0.0993619443333333,220.1635201,0.791425921333333,0.819738433,22.02351761,6,1.420000017,1,2.840000033,20.5258382166667,22.02351761,19.7501907333333,419.584472666667,397.961324033333,16.51436361,18.07165273,69.2715098066667,75.8037516266667,299.4141439,374.380940766667,141.6759847,101.6828359,-4.975767612,0.327713937,0.888888895666667,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499023573333333,0.000791426,295.173517566667,293.675838233333,59.9009491866667,0.101430233666667,2.65731533466667,26.1333716133333,8.061718883,21.2746779133333,2.53837593666667,0.096002996,1.837576902,0.700799035,0.060294875,22.38685115,0.553228539666667,69.52078063,392.981770633333,0.0185318906666667,2014-02-24 09:54:25,19.4418432828573,10.4514683016655,0.524717987538366,4.35798975052132,0.592683846384673,33.7301906105453,0.752576184526445,1.37307083601185,1.49767939333333,-0.775647483333334,426.629995539946,405.285502898213,0.0065915631086954,1.0066353001081,1.01327060021621,17.5037756595728,7.05230735790729,0.260694415689761,-0.359800235795648,0.0954548873654273,0.0938751230928516,4,"shade","low","Feb","ambient","control","shade-low"
"ch01","4-ch01-sun-high","R1",66,5147.5,21,0,12.2180417066667,0.119265455666667,215.954185633333,1.898230556,1.65100904733333,23.4868501033333,6,1.420000017,1,2.840000033,20.13526853,23.4868501033333,18.6140219366667,419.798594133333,393.807718933333,8.569539388,12.3278217333333,36.8180198666667,52.9614868166667,299.3112793,1449.80940766667,7.92483981466667,101.6316757,-6.419523716,0.275840729,0.555555572333333,-0.219565243,2.737391472,1,0,0.159999996,111115,0.498852132333333,0.00189823033333333,296.636850133333,293.285268533333,231.969500033333,1.32011385533333,2.90390621466667,28.5728468066667,16.2450250766667,21.8110593133333,2.62329354633333,0.114458743666667,1.25289716733333,1.370396379,0.0719535783333333,21.9477835966667,0.548368406333333,44.297847,387.999847066667,0.0139498916666667,2014-02-24 10:48:30,17.3702649444462,8.52092430170611,0.514423317875008,4.35101695401629,0.650669430114615,35.4317706259195,0.695334080199752,1.45755061809001,3.35158157333333,-1.52124659333333,423.427169944119,398.72310630887,0.0132480540474287,1.0134259213795,1.026851842759,17.4599774493271,8.93905314762103,0.33151776255925,-0.430698775331004,0.0905293976532586,0.0890759667492707,4,"sun","high","Feb","ambient","control","sun-high"
"ch01","4-ch01-sun-high","R1",73,5256,21,0,12.7389802866667,0.120534823,209.816589533333,1.86302546,1.60432389566667,23.24436633,6,1.420000017,1,2.840000033,19.0841636666667,23.24436633,17.4932104733333,419.7872416,392.7830302,8.68348662033333,12.3720070533333,39.81059138,56.72094218,299.303161633333,1449.156006,8.37990887933333,101.6306407,-6.419523716,0.275840729,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.498838602666667,0.00186302533333333,296.3943663,292.234163666667,231.864955733333,1.23503566166667,2.861698898,28.15783584,15.7858287866667,21.1642649966667,2.52124349433333,0.115627382,1.25737500233333,1.263868492,0.072692556,21.32379445,0.534179313333333,45.1082461966667,386.7275291,0.0148589173333333,2014-02-24 10:50:19,18.3919779817342,13.431305313317,0.499816499266693,4.35035564108421,0.64072369859444,35.1451685316819,0.638873205848826,1.44953240450164,4.16020266333333,-1.59095319333333,423.464388955684,397.703419713834,0.012870164335117,1.0130379650884,1.0260759301768,17.0769871172805,3.64568180396353,0.387202724327975,-0.423456474324842,0.232856252342806,0.229120126311283,4,"sun","high","Feb","ambient","control","sun-high"
"ch01","4-ch01-sun-high","R1",81,5380,21,0,12.75398094,0.119658292,208.531903966667,1.81161258266667,1.57124112,23.0594355233333,6,1.420000017,1,2.840000033,18.7321014433333,23.0594355233333,17.11757533,419.7585144,392.7688904,8.79837608366667,12.38451354,41.2336718233333,58.0399576833333,299.349019366667,1449.00122066667,6.60367250433333,101.630485533333,-6.419523716,0.275840729,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.498915032333333,0.00181161266666667,296.2094355,291.882101433333,231.840190133333,1.24171130766667,2.829885246,27.8448461,15.46033256,20.8957684866667,2.47999261933333,0.114820517,1.258644126,1.22134849366667,0.0721823323333333,21.1931986,0.530927733,45.6280755866667,386.706258666667,0.0150485953333333,2014-02-24 10:52:22,16.1371023209741,9.89540325265017,0.49679017056924,4.35063994599537,0.633230130836014,34.9278376728952,0.627213687249055,1.44062064010379,4.32733408,-1.61452611333333,423.484490210472,397.694138847333,0.0126034598628178,1.01276433464216,1.02552866928431,16.991933862348,7.09653060969786,0.398314982035257,-0.415091970819474,0.120693557729391,0.118757238141704,4,"sun","high","Feb","ambient","control","sun-high"
"ch01","6-ch01-sun-high","H3",267,15054.2,21,0,8.9134963786,0.0508698668,109.08069002,0.6651082322,1.3171436338,22.618961336,6,1.420000017,1,2.840000033,19.331386184,22.618961336,17.161330032,419.17404784,399.13760984,12.799284172,14.230464744,57.460896302,63.886009982,274.86821288,1500.1979494,1263.4353272,101.0648834,2.046652794,-0.028082252,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.458113688,0.0006651082,295.76896134,292.48138618,240.03166652,2.075796554,2.7553438902,27.263118456,13.03265371,20.97517376,2.4921265928,0.0499747104,1.4382002566,1.0539263366,0.0313134034,11.024227576,0.2732908356,52.04306601,394.90056058,0.0117469376,2014-04-23 13:13:14,20.4599332593347,8.59173899330427,0.260227680082037,4.37808852864485,0.615696280874409,34.4145135410768,0.362604289682466,1.39679926326395,3.287575152,-2.170056152,424.608735710269,404.89951815801,0.0106666804369419,1.01078168522784,1.02156337045568,10.9830412205707,2.39130222726638,0.658959080773212,-0.375235892808267,0.273444149219459,0.27056296907523,6,"sun","high","Apr","ambient","drought","sun-high"
"ch01","5-ch01-shade-low","H3",129,12435.5,21,0,9.294869059,0.082234043,203.8879995,1.1530416482,1.432027068,26.436769104,6,1.420000017,1,2.840000033,25.662900924,26.436769104,24.488737486,419.5751282,396.1339905,17.188825988,19.905353164,53.013539124,61.390919494,249.60299988,349.8587158,354.90009766,102.0053177,1.296955943,-0.309767365,0.9333333374,-0.219565243,2.737391472,1,0,0.159999996,111115,0.4160049998,0.0011530418,299.5867691,298.81290094,55.977393282,-0.0449561484,3.4624789038,33.944102696,14.038749532,26.049835014,3.3842968356,0.0799197914,2.030451836,1.353845,0.0501527598,20.79765829,0.51469189,58.693575662,391.7156549,0.0139273112,2014-03-19 11:53:03,17.7651660750959,9.38134493440689,0.485939193714104,4.36552592142221,0.783203822515768,39.0701955616568,0.970019741064144,1.59778555558928,0.773868180000001,-1.174163438,426.913266041964,404.179322659116,0.0115454791124346,1.01168033416658,1.02336066833316,16.6917988310069,7.31045389660001,0.0533409272690182,-0.574424887256116,0.0762489747159582,0.0747499997404137,5,"shade","low","Mar","ambient","drought","shade-low"
"ch01","5-ch01-shade-high","H3",162,13880.8,21,0,16.417194028,0.1532433814,198.4624059,2.3120022876,1.5788617986,26.574480056,6,1.420000017,1,2.840000033,24.092214966,26.574480056,22.294322206,419.75960082,385.16179196,14.209916306,18.744940568,48.128821564,63.487833404,300.15234378,1549.2775636,295.9603943,101.99299468,1.538197398,-0.257929444,0.9333333374,-0.219565243,2.737391472,1,0,0.159999996,111115,0.5002539062,0.0023120022,299.72448006,297.24221496,247.8844046,1.3888341624,3.4907144174,34.225041054,15.480100488,25.33334751,3.243555477,0.1453978652,1.9118526184,1.3317028584,0.091547408,20.241775196,0.5152696768,55.918216266,377.35784424,0.024327819,2014-03-19 12:17:09,11.9168369298765,11.1886955671229,0.472800158739202,4.33730069590996,0.789941098175846,39.2470463363071,0.569310453557952,1.65074045224664,2.48226509,-1.79789276,425.81032997112,392.519547550615,0.0126821184097913,1.0128450204805,1.025690040961,16.3794419848812,5.19074641775823,0.456379587403051,-0.625050411285634,0.21064787384046,0.206531707889705,5,"shade","high","Mar","ambient","drought","shade-high"
