"chamber","campaign","leaf","light","pair_id","Photo","Cond","Ci","Trmmol","VpdL","id","leaflight","Month","temp","drydown"
"ch12","4","sun","high","p",15.19919555,0.136353168,196.925468,1.474142262,1.120809257,"4-12-sun-high","sun-high","Feb","elevated","control"
"ch12","4","sun","high","p",15.22057763,0.13607473,196.3398587,1.455386834,1.10877764,"4-12-sun-high","sun-high","Feb","elevated","control"
"ch12","4","sun","high","p",15.27347421,0.136766571,196.5674006,1.449408921,1.098911216,"4-12-sun-high","sun-high","Feb","elevated","control"
"ch12","4","sun","high","p",15.16935218,0.13692707,198.1440984,1.439477865,1.090166542,"4-12-sun-high","sun-high","Feb","elevated","control"
"ch12","4","sun","high","p",15.27527056,0.157699009,220.563415,1.649766914,1.09257515,"4-12-sun-high","sun-high","Feb","elevated","control"
"ch12","4","sun","high","p",15.04670146,0.153366171,218.823841,1.739330014,1.181960793,"4-12-sun-high","sun-high","Feb","elevated","control"
"ch12","4","sun","high","p",14.66290221,0.142721525,211.9959503,1.691895489,1.230788563,"4-12-sun-high","sun-high","Feb","elevated","control"
"ch12","4","sun","high","p",14.81767585,0.13880005,205.1071024,1.630530885,1.218208819,"4-12-sun-high","sun-high","Feb","elevated","control"
"ch12","5","sun","high","e",16.04994411,0.160375402,210.3232401,2.575994043,1.678607046,"5-12-sun-high","sun-high","Mar","elevated","control"
"ch12","5","sun","high","e",16.0575109,0.160555934,210.4080498,2.575064743,1.676262106,"5-12-sun-high","sun-high","Mar","elevated","control"
"ch12","5","sun","high","e",16.11724242,0.16118023,210.3544344,2.574311548,1.669693102,"5-12-sun-high","sun-high","Mar","elevated","control"
"ch12","5","sun","high","e",16.11534558,0.161086157,210.2875158,2.577524775,1.672683241,"5-12-sun-high","sun-high","Mar","elevated","control"
"ch12","5","sun","high","e",16.05859318,0.160780363,210.6120365,2.576307456,1.674916933,"5-12-sun-high","sun-high","Mar","elevated","control"
"ch12","5","sun","high","e",16.08718057,0.161176328,210.7009878,2.579275545,1.672951259,"5-12-sun-high","sun-high","Mar","elevated","control"
"ch12","4","sun","high","p",15.08597639,0.142231653,205.8324685,1.38430781,1.011043444,"4-12-sun-high","sun-high","Feb","elevated","control"
"ch12","4","sun","high","p",15.16291402,0.14457742,207.5874139,1.394515126,1.002710886,"4-12-sun-high","sun-high","Feb","elevated","control"
"ch12","4","sun","high","p",15.06534108,0.14429366,208.4434508,1.394442822,1.00449515,"4-12-sun-high","sun-high","Feb","elevated","control"
"ch12","4","sun","high","p",15.22212556,0.13733479,197.9953232,1.433888615,1.082860765,"4-12-sun-high","sun-high","Feb","elevated","control"
"ch12","4","sun","high","p",15.12951365,0.138185989,200.3364235,1.426643847,1.071091699,"4-12-sun-high","sun-high","Feb","elevated","control"
"ch12","2","shade","low","z",8.792013151,0.319710141,323.0598319,4.035745127,1.350938964,"2-12-shade-low","shade-low","Dec","elevated","control"
"ch12","2","shade","low","z",8.823339859,0.31675483,322.3039374,4.019384237,1.356931747,"2-12-shade-low","shade-low","Dec","elevated","control"
"ch12","3","shade","low","v",10.51234655,0.148855154,269.5713031,2.523282224,1.757223625,"3-12-shade-low","shade-low","Jan","elevated","control"
"ch12","3","shade","low","v",10.55900461,0.152563209,271.6627867,2.575715989,1.751974718,"3-12-shade-low","shade-low","Jan","elevated","control"
"ch12","3","shade","low","v",10.60560827,0.155540638,273.2971075,2.587802537,1.728254291,"3-12-shade-low","shade-low","Jan","elevated","control"
"ch12","3","shade","low","v",10.62454571,0.158711118,275.2130145,2.616062819,1.713904558,"3-12-shade-low","shade-low","Jan","elevated","control"
"ch12","3","shade","low","v",10.6492349,0.160693774,276.3439859,2.638590814,1.708212896,"3-12-shade-low","shade-low","Jan","elevated","control"
"ch12","3","shade","low","v",10.65901196,0.163617482,278.0765034,2.640813742,1.680530394,"3-12-shade-low","shade-low","Jan","elevated","control"
"ch12","3","shade","low","v",10.7175854,0.165549599,278.6216823,2.600968399,1.637598001,"3-12-shade-low","shade-low","Jan","elevated","control"
"ch12","3","sun","high","v",6.079336667,0.051464705,203.6770441,1.148565262,2.236341661,"3-12-sun-high","sun-high","Jan","elevated","control"
"ch12","3","sun","high","v",6.273955014,0.051068844,196.0354343,1.120069387,2.198034164,"3-12-sun-high","sun-high","Jan","elevated","control"
"ch12","3","sun","high","v",6.431403073,0.051223976,191.7193708,1.096558757,2.146192307,"3-12-sun-high","sun-high","Jan","elevated","control"
"ch12","4","shade","low","p",11.28136471,0.181259586,285.6586179,1.819145589,1.056355954,"4-12-shade-low","shade-low","Feb","elevated","control"
"ch12","4","shade","low","p",11.28558889,0.181376822,285.6569648,1.815907291,1.053881719,"4-12-shade-low","shade-low","Feb","elevated","control"
"ch12","4","shade","low","p",11.19524349,0.181704882,286.7617979,1.814513837,1.051336029,"4-12-shade-low","shade-low","Feb","elevated","control"
"ch12","4","shade","low","p",11.32195349,0.182556189,285.9666714,1.815902262,1.047559814,"4-12-shade-low","shade-low","Feb","elevated","control"
"ch12","4","shade","low","p",11.33546884,0.182484691,285.809511,1.812110371,1.045785083,"4-12-shade-low","shade-low","Feb","elevated","control"
"ch12","4","shade","low","p",11.26889533,0.183265674,286.9177301,1.8153208,1.043464794,"4-12-shade-low","shade-low","Feb","elevated","control"
"ch12","4","shade","low","p",11.32839742,0.183626319,286.4945376,1.814419774,1.041055825,"4-12-shade-low","shade-low","Feb","elevated","control"
"ch12","4","shade","low","p",11.26963818,0.183920379,287.2189513,1.8134171,1.038934886,"4-12-shade-low","shade-low","Feb","elevated","control"
"ch12","4","shade","low","p",11.33899947,0.18475234,286.9941763,1.823143344,1.040063789,"4-12-shade-low","shade-low","Feb","elevated","control"
"ch12","4","shade","low","p",11.31571279,0.185972378,287.8824332,1.832252201,1.038819447,"4-12-shade-low","shade-low","Feb","elevated","control"
"ch12","4","shade","low","p",11.30743391,0.185880034,287.9687858,1.837621433,1.042331447,"4-12-shade-low","shade-low","Feb","elevated","control"
"ch12","4","shade","low","p",11.32068551,0.186031464,287.8840598,1.841957333,1.043999107,"4-12-shade-low","shade-low","Feb","elevated","control"
"ch12","4","shade","low","p",11.29353852,0.186472445,288.3680084,1.847016761,1.044521863,"4-12-shade-low","shade-low","Feb","elevated","control"
"ch12","5","shade","low","e",9.946365652,0.166592421,286.3172755,2.087443386,1.309761883,"5-12-shade-low","shade-low","Mar","elevated","control"
"ch12","5","shade","low","e",9.969066885,0.167613151,286.6526348,2.095559532,1.307264459,"5-12-shade-low","shade-low","Mar","elevated","control"
"ch12","5","shade","low","e",9.872848581,0.168073441,288.0260772,2.098317251,1.305589879,"5-12-shade-low","shade-low","Mar","elevated","control"
"ch12","5","shade","low","e",9.939874552,0.168744268,287.6062478,2.102935619,1.30355089,"5-12-shade-low","shade-low","Mar","elevated","control"
"ch12","5","shade","low","e",9.963175288,0.169401555,287.6740388,2.107900966,1.301829618,"5-12-shade-low","shade-low","Mar","elevated","control"
"ch12","5","shade","low","e",9.939269726,0.170103783,288.2735399,2.113196065,1.300011101,"5-12-shade-low","shade-low","Mar","elevated","control"
"ch12","5","shade","low","e",9.931453514,0.170892779,288.8523069,2.119592954,1.29827291,"5-12-shade-low","shade-low","Mar","elevated","control"
"ch12","5","shade","low","e",9.982658214,0.171448161,288.6093083,2.122915417,1.296325045,"5-12-shade-low","shade-low","Mar","elevated","control"
"ch12","4","shade","low","p",11.38243748,0.188869844,288.544007,1.886176325,1.053778562,"4-12-shade-low","shade-low","Feb","elevated","control"
"ch12","4","shade","low","p",11.3815255,0.189281814,288.8097949,1.892314278,1.054952943,"4-12-shade-low","shade-low","Feb","elevated","control"
"ch12","5","sun","high","e",16.06603459,0.161324548,211.0215187,2.579635535,1.671759925,"5-12-sun-high","sun-high","Mar","elevated","control"
"ch12","5","sun","high","e",16.086585,0.162012422,211.4632537,2.583688851,1.667707543,"5-12-sun-high","sun-high","Mar","elevated","control"
"ch12","5","sun","high","e",16.13209452,0.161456297,210.4013684,2.581487937,1.671689396,"5-12-sun-high","sun-high","Mar","elevated","control"
"ch12","5","sun","high","e",16.09621758,0.162392284,211.7844973,2.58497981,1.664872485,"5-12-sun-high","sun-high","Mar","elevated","control"
"ch12","4","sun","high","p",15.07273951,0.14469656,208.8205113,1.389869313,0.998532279,"4-12-sun-high","sun-high","Feb","elevated","control"
"ch12","4","sun","high","p",15.16996861,0.145172114,208.1827478,1.390213977,0.99563966,"4-12-sun-high","sun-high","Feb","elevated","control"
"ch12","4","sun","high","p",15.08407272,0.14579981,209.9316755,1.391542397,0.99249393,"4-12-sun-high","sun-high","Feb","elevated","control"
"ch12","4","sun","high","p",15.11612603,0.146154023,209.9151477,1.38785649,0.987578715,"4-12-sun-high","sun-high","Feb","elevated","control"
"ch12","4","shade","low","p",11.37087677,0.181329299,284.4919195,1.869479572,1.08483415,"4-12-shade-low","shade-low","Feb","elevated","control"
"ch12","4","shade","low","p",10.76456308,0.175496412,287.6482466,1.864169725,1.115389028,"4-12-shade-low","shade-low","Feb","elevated","control"
"ch12","4","shade","low","p",11.0187637,0.17574846,284.9828452,1.821495352,1.088630205,"4-12-shade-low","shade-low","Feb","elevated","control"
"ch12","4","shade","low","p",11.22465031,0.177116434,283.470094,1.817064607,1.078167922,"4-12-shade-low","shade-low","Feb","elevated","control"
"ch12","4","shade","low","p",11.33219503,0.178788703,283.4054111,1.82624924,1.07409715,"4-12-shade-low","shade-low","Feb","elevated","control"
"ch12","4","shade","low","p",11.25243966,0.179200936,284.5798517,1.825102849,1.071110598,"4-12-shade-low","shade-low","Feb","elevated","control"
"ch12","4","shade","low","p",11.25821919,0.179542166,284.7487189,1.821621367,1.06720343,"4-12-shade-low","shade-low","Feb","elevated","control"
"ch12","4","shade","low","p",11.27642516,0.180431985,285.1563222,1.823639796,1.063456902,"4-12-shade-low","shade-low","Feb","elevated","control"
"ch12","4","shade","low","p",11.3954941,0.180569774,284.0820257,1.819603872,1.060386176,"4-12-shade-low","shade-low","Feb","elevated","control"
"ch12","5","sun","high","e",16.24106432,0.168196409,215.6856493,2.584484244,1.610483495,"5-12-sun-high","sun-high","Mar","elevated","control"
"ch12","5","sun","high","e",16.100052,0.161052763,210.2967591,2.65171452,1.720244338,"5-12-sun-high","sun-high","Mar","elevated","control"
"ch12","5","sun","high","e",15.73307572,0.154707925,208.1800013,2.658550419,1.791001913,"5-12-sun-high","sun-high","Mar","elevated","control"
"ch12","5","sun","high","e",15.71309605,0.156057532,209.6927402,2.626651574,1.755497722,"5-12-sun-high","sun-high","Mar","elevated","control"
"ch12","5","sun","high","e",15.83846969,0.156288398,208.451508,2.598716558,1.734702437,"5-12-sun-high","sun-high","Mar","elevated","control"
"ch12","5","sun","high","e",15.94495407,0.157703969,208.7641256,2.579267874,1.707402932,"5-12-sun-high","sun-high","Mar","elevated","control"
"ch12","5","sun","high","e",16.00197679,0.158709652,209.0451186,2.576490963,1.695444767,"5-12-sun-high","sun-high","Mar","elevated","control"
"ch12","5","sun","high","e",16.03463994,0.158534289,208.5650012,2.578264654,1.698374914,"5-12-sun-high","sun-high","Mar","elevated","control"
"ch12","5","sun","high","e",15.97915602,0.15896558,209.6427974,2.579611986,1.694938891,"5-12-sun-high","sun-high","Mar","elevated","control"
"ch12","5","sun","high","e",16.03878845,0.159087941,209.1275796,2.577809904,1.692572111,"5-12-sun-high","sun-high","Mar","elevated","control"
"ch12","5","sun","high","e",15.99603774,0.159683902,210.1945698,2.575615881,1.685271243,"5-12-sun-high","sun-high","Mar","elevated","control"
"ch12","5","sun","high","e",15.99974528,0.159861071,210.3406894,2.575514191,1.683454487,"5-12-sun-high","sun-high","Mar","elevated","control"
"ch12","5","sun","high","e",16.00931825,0.160004603,210.4166405,2.575029835,1.681734713,"5-12-sun-high","sun-high","Mar","elevated","control"
"ch12","5","sun","high","e",16.0300963,0.159471917,209.6277009,2.573466884,1.685990704,"5-12-sun-high","sun-high","Mar","elevated","control"
"ch12","5","sun","high","e",16.0756961,0.160161444,209.8432795,2.574887663,1.680106528,"5-12-sun-high","sun-high","Mar","elevated","control"
"ch12","5","sun","high","e",15.96629796,0.160142527,211.0013074,2.572985261,1.679051009,"5-12-sun-high","sun-high","Mar","elevated","control"
"ch12","5","sun","high","e",16.04561358,0.160053439,210.0126017,2.575064503,1.6812523,"5-12-sun-high","sun-high","Mar","elevated","control"
"ch12","5","sun","high","e",16.15706903,0.160807385,209.6267695,2.576420477,1.674635417,"5-12-sun-high","sun-high","Mar","elevated","control"
"ch12","1","shade","low","ii",10.83328115,0.10559986,199.3051753,1.936011482,1.873973771,"1-12-shade-low","shade-low","Oct","elevated","control"
"ch12","1","shade","low","ii",11.00498539,0.107572045,199.7136861,1.895540254,1.803074697,"1-12-shade-low","shade-low","Oct","elevated","control"
"ch12","1","shade","low","ii",10.97823367,0.10809184,200.976866,1.897771586,1.796901989,"1-12-shade-low","shade-low","Oct","elevated","control"
"ch12","1","shade","low","ii",10.93067913,0.11057334,205.2569033,1.943164117,1.799803146,"1-12-shade-low","shade-low","Oct","elevated","control"
"ch12","1","shade","low","ii",11.11726102,0.112483466,204.9715672,1.983484912,1.806903899,"1-12-shade-low","shade-low","Oct","elevated","control"
"ch12","1","sun","high","ii",15.4375662,0.126516052,155.3924829,2.517914185,2.044724624,"1-12-sun-high","sun-high","Oct","elevated","control"
"ch12","1","sun","high","ii",15.57798208,0.128680538,156.5985862,2.585314093,2.065202326,"1-12-sun-high","sun-high","Oct","elevated","control"
"ch12","1","sun","high","ii",15.62909361,0.131307046,159.4202579,2.666469918,2.088461926,"1-12-sun-high","sun-high","Oct","elevated","control"
"ch12","1","sun","high","ii",15.65840778,0.133058476,161.3324231,2.706751939,2.093009321,"1-12-sun-high","sun-high","Oct","elevated","control"
"ch12","1","sun","high","ii",15.66094465,0.132870274,161.0419472,2.704247106,2.093701289,"1-12-sun-high","sun-high","Oct","elevated","control"
"ch12","5","sun","high","e",16.20509808,0.162370327,210.5475814,2.587869313,1.666911696,"5-12-sun-high","sun-high","Mar","elevated","control"
"ch12","5","sun","high","e",16.14412277,0.162289114,211.1258721,2.59409742,1.671637073,"5-12-sun-high","sun-high","Mar","elevated","control"
"ch12","5","sun","high","e",16.15909319,0.162898401,211.5693119,2.596695824,1.667417312,"5-12-sun-high","sun-high","Mar","elevated","control"
"ch12","5","shade","low","e",9.475555356,0.149441315,281.5182311,1.977235348,1.375048905,"5-12-shade-low","shade-low","Mar","elevated","control"
"ch12","5","shade","low","e",9.726388282,0.151095345,279.346602,1.970996628,1.356594987,"5-12-shade-low","shade-low","Mar","elevated","control"
"ch12","5","shade","low","e",9.762188581,0.15249439,279.7997587,1.977761567,1.349411803,"5-12-shade-low","shade-low","Mar","elevated","control"
"ch12","5","shade","low","e",9.759352682,0.152670402,279.9451348,1.986115659,1.353605335,"5-12-shade-low","shade-low","Mar","elevated","control"
"ch12","5","shade","low","e",9.81563301,0.153497396,279.8290545,1.990268796,1.34952211,"5-12-shade-low","shade-low","Mar","elevated","control"
"ch12","5","shade","low","e",9.767849253,0.154303213,280.9540666,1.995315991,1.346243422,"5-12-shade-low","shade-low","Mar","elevated","control"
"ch12","5","shade","low","e",9.821006426,0.154847454,280.7147103,1.999177228,1.344373617,"5-12-shade-low","shade-low","Mar","elevated","control"
"ch12","5","shade","low","e",9.794295208,0.155657794,281.5304624,2.004622656,1.341381256,"5-12-shade-low","shade-low","Mar","elevated","control"
"ch12","5","shade","low","e",9.788427638,0.156251985,281.9766033,2.008748823,1.339293624,"5-12-shade-low","shade-low","Mar","elevated","control"
"ch12","5","shade","low","e",9.801373485,0.156925871,282.2605214,2.014719066,1.337784262,"5-12-shade-low","shade-low","Mar","elevated","control"
"ch12","5","shade","low","e",9.826296174,0.15788869,282.4994439,2.021859621,1.334770094,"5-12-shade-low","shade-low","Mar","elevated","control"
"ch12","5","shade","low","e",9.819900452,0.158562643,283.0530577,2.026349168,1.332338506,"5-12-shade-low","shade-low","Mar","elevated","control"
"ch12","5","shade","low","e",9.837193804,0.15946169,283.3838457,2.033301568,1.329762179,"5-12-shade-low","shade-low","Mar","elevated","control"
"ch12","5","shade","low","e",9.811839434,0.160206341,284.1264297,2.038193812,1.327097784,"5-12-shade-low","shade-low","Mar","elevated","control"
"ch12","5","shade","low","e",9.846429221,0.160801354,284.1027469,2.043343151,1.32579699,"5-12-shade-low","shade-low","Mar","elevated","control"
"ch12","5","shade","low","e",9.858396973,0.161275699,284.2386758,2.046929387,1.324401773,"5-12-shade-low","shade-low","Mar","elevated","control"
"ch12","5","shade","low","e",9.835801763,0.162076567,284.9493092,2.054104436,1.322814693,"5-12-shade-low","shade-low","Mar","elevated","control"
"ch12","5","shade","low","e",9.869159735,0.163013069,285.1715539,2.060143153,1.31948317,"5-12-shade-low","shade-low","Mar","elevated","control"
